FID,HUC10,spcode,SUM_Shape_
10333,2006000002,Q21S,0.027620155
10334,2006000002,Q220,0.027620155
10335,2006000002,Q228,0.027620155
10336,2006000002,Q229,0.027620155
10337,2006000002,Q22F,0.027620155
10338,2006000002,Q22R,0.027620155
10339,2006000002,Q23M,0.027620155
10340,2006000002,Q23R,0.027620155
10341,2006000002,Q23S,0.027620155
10342,2006000002,Q23W,0.027620155
10343,2006000002,Q284,0.027620155
10344,2006000002,Q28D,0.027620155
10345,2006000002,Q2C2,0.027620155
10346,2006000002,Q2D0,0.027620155
10347,2006000002,Q2D2,0.027620155
10348,2006000002,Q2DG,0.027620155
10349,2006000002,Q2DJ,0.027620155
10350,2006000002,Q2FT,0.027620155
10351,2006000002,Q2GE,0.027620155
10352,2006000002,Q2GJ,0.027620155
10353,2006000002,Q2IM,0.027620155
10354,2006000002,Q2Q0,0.027620155
10355,2006000002,Q2SR,0.027620155
10356,2006000002,Q2T8,0.027620155
10357,2006000002,Q30Q,0.027620155
10358,2006000002,Q30T,0.027620155
10359,2006000002,Q31W,0.027620155
10360,2006000002,Q321,0.027620155
10361,2006000002,Q32B,0.027620155
10362,2006000002,Q32D,0.027620155
10363,2006000002,Q33F,0.027620155
10364,2006000002,Q33K,0.027620155
10365,2006000002,Q36D,0.027620155
10366,2006000002,Q37U,0.027620155
10367,2006000002,Q37V,0.027620155
10368,2006000002,Q38R,0.027620155
10369,2006000002,Q38V,0.027620155
10370,2006000002,Q39A,0.027620155
10371,2006000002,Q39H,0.027620155
10372,2006000002,Q3A0,0.027620155
10373,2006000002,Q3GJ,0.027620155
10374,2006000002,Q3GN,0.027620155
10375,2006000002,Q3GO,0.027620155
10376,2006000002,Q3GP,0.027620155
10377,2006000002,Q3GQ,0.027620155
10378,2006000002,Q3GR,0.027620155
10379,2006000002,Q3GS,0.027620155
10380,2006000002,Q3H6,0.027620155
10381,2006000002,Q3H9,0.027620155
10382,2006000002,S00M,0.027620155
10383,2006000002,S00P,0.027620155
10384,2006000002,S00Q,0.027620155
10385,2006000002,S00R,0.027620155
10386,2006000002,S00U,0.027620155
10387,2006000002,S00W,0.027620155
10388,2006000002,S01I,0.027620155
10389,2006000002,S01L,0.027620155
10390,2006000002,S01T,0.027620155
10391,2006000003,A071,0.019125876
10392,2006000003,B0AL,0.018938851
10393,2006000003,I05U,0.018938851
10394,2006000003,I05V,0.018938851
10395,2006000003,I062,0.018938851
10396,2006000003,I0QW,0.018938851
10397,2006000003,I0R4,0.018938851
10398,2006000003,Q0IN,0.018938851
10399,2006000003,Q0IP,0.018938851
10400,2006000003,Q0JV,0.018938851
10401,2006000003,Q0KJ,0.018938851
10402,2006000003,Q0LK,0.018938851
10403,2006000003,Q0PH,0.018938851
10404,2006000003,Q0UD,0.018938851
10405,2006000003,Q108,0.018938851
10406,2006000003,Q109,0.018938851
10407,2006000003,Q12Y,0.018938851
10408,2006000003,Q14Y,0.018938851
10409,2006000003,Q17M,0.018938851
10410,2006000003,Q1H1,0.018938851
10411,2006000003,Q1H5,0.018938851
10412,2006000003,Q1KE,0.018938851
10413,2006000003,Q1LP,0.018938851
10414,2006000003,Q1LR,0.018938851
10415,2006000003,Q1MF,0.018938851
10416,2006000003,Q1MV,0.018938851
10417,2006000003,Q1MW,0.018938851
10418,2006000003,Q1SL,0.018938851
10419,2006000003,Q1SO,0.018938851
10420,2006000003,Q1SQ,0.018938851
10421,2006000003,Q1SR,0.018938851
10422,2006000003,Q1TQ,0.018938851
10423,2006000003,Q1U4,0.018938851
10424,2006000003,Q1U7,0.018938851
10425,2006000003,Q1U8,0.018938851
10426,2006000003,Q1UE,0.018938851
10427,2006000003,Q1UO,0.018938851
10428,2006000003,Q1V1,0.018938851
10429,2006000003,Q1V2,0.018938851
10430,2006000003,Q1V5,0.018938851
10431,2006000003,Q1V6,0.018938851
10432,2006000003,Q1V8,0.018938851
10433,2006000003,Q1V9,0.018938851
10434,2006000003,Q1VB,0.018938851
10435,2006000003,Q1WQ,0.018938851
10436,2006000003,Q1WR,0.018938851
10437,2006000003,Q1WZ,0.018938851
10438,2006000003,Q1X0,0.018938851
10439,2006000003,Q1X2,0.018938851
10440,2006000003,Q1X7,0.018938851
10441,2006000003,Q1X8,0.018938851
10442,2006000003,Q1XE,0.018938851
10443,2006000003,Q1XK,0.018938851
10444,2006000003,Q1YC,0.018938851
10445,2006000003,Q1YK,0.018938851
10446,2006000003,Q1YL,0.018938851
10447,2006000003,Q1YV,0.018938851
10448,2006000003,Q1Z0,0.018938851
10449,2006000003,Q1Z2,0.018938851
10450,2006000003,Q1Z8,0.018938851
10451,2006000003,Q1ZH,0.018938851
10452,2006000003,Q1ZL,0.018938851
10453,2006000003,Q202,0.018938851
10454,2006000003,Q20M,0.018938851
10455,2006000003,Q21F,0.018938851
10456,2006000003,Q21O,0.018938851
10457,2006000003,Q21S,0.018938851
10458,2006000003,Q220,0.018938851
10459,2006000003,Q228,0.018938851
10460,2006000003,Q229,0.018938851
10461,2006000003,Q22F,0.018938851
10462,2006000003,Q22R,0.018938851
10463,2006000003,Q23M,0.018938851
10464,2006000003,Q23R,0.018938851
10465,2006000003,Q23S,0.018938851
10466,2006000003,Q23W,0.018938851
10467,2006000003,Q24I,0.018938851
10468,2006000003,Q284,0.018938851
10469,2006000003,Q28D,0.018938851
10470,2006000003,Q2C2,0.018938851
10471,2006000003,Q2D0,0.018938851
10472,2006000003,Q2D2,0.018938851
10473,2006000003,Q2DG,0.018938851
10474,2006000003,Q2DJ,0.018938851
10475,2006000003,Q2FT,0.018938851
10476,2006000003,Q2GE,0.018938851
10477,2006000003,Q2GJ,0.018938851
10478,2006000003,Q2IM,0.018938851
10479,2006000003,Q2Q0,0.018938851
10480,2006000003,Q2SR,0.018938851
10481,2006000003,Q2T8,0.018938851
10482,2006000003,Q30Q,0.018938851
10483,2006000003,Q30T,0.018938851
10484,2006000003,Q31W,0.018938851
10485,2006000003,Q321,0.018938851
10486,2006000003,Q32B,0.018938851
10487,2006000003,Q32D,0.018938851
10488,2006000003,Q33F,0.018938851
10489,2006000003,Q33K,0.018938851
10490,2006000003,Q36D,0.018938851
10491,2006000003,Q37U,0.018938851
10492,2006000003,Q37V,0.018938851
10493,2006000003,Q38R,0.018938851
10494,2006000003,Q38V,0.018938851
10495,2006000003,Q39A,0.018938851
10496,2006000003,Q39H,0.018938851
10497,2006000003,Q3A0,0.018938851
10498,2006000003,Q3GJ,0.018938851
10499,2006000003,Q3GN,0.018938851
10500,2006000003,Q3GO,0.018938851
10501,2006000003,Q3GP,0.018938851
10502,2006000003,Q3GQ,0.018938851
10503,2006000003,Q3GR,0.018938851
10504,2006000003,Q3GS,0.018938851
10505,2006000003,Q3H6,0.018938851
10506,2006000003,Q3H9,0.018938851
10507,2006000003,Q3HE,0.018938851
10508,2006000003,S00M,0.018938851
10509,2006000003,S00P,0.018938851
10510,2006000003,S00Q,0.018938851
10511,2006000003,S00R,0.018938851
10512,2006000003,S00U,0.018938851
10513,2006000003,S00W,0.018938851
10514,2006000003,S01I,0.018938851
10515,2006000003,S01L,0.018938851
10516,2006000003,S01T,0.018938851
10517,2006000003,S028,0.018938851
10518,2006000004,A071,0.036100794
10519,2006000004,B0AL,0.035924289
10520,2006000004,I05U,0.035924289
10521,2006000004,I05V,0.035924289
10522,2006000004,I062,0.035924289
10523,2006000004,I0QW,0.035924289
10524,2006000004,I0R0,0.035924289
10525,2006000004,I0R5,0.035924289
10526,2006000004,I0R6,0.035924289
10527,2006000004,I0RC,0.035924289
10528,2006000004,Q0IN,0.035924289
10529,2006000004,Q0IP,0.035924289
10530,2006000004,Q0JV,0.035924289
10531,2006000004,Q0KJ,0.035924289
10532,2006000004,Q0LK,0.035924289
10533,2006000004,Q0PH,0.035924289
10534,2006000004,Q0UD,0.035924289
10535,2006000004,Q108,0.035924289
10536,2006000004,Q109,0.035924289
10537,2006000004,Q12Y,0.035924289
10538,2006000004,Q14Y,0.035924289
10539,2006000004,Q17M,0.035924289
10540,2006000004,Q1H1,0.035924289
10541,2006000004,Q1H5,0.035924289
10542,2006000004,Q1KE,0.035924289
10543,2006000004,Q1LP,0.035924289
10544,2006000004,Q1LR,0.035924289
10545,2006000004,Q1MF,0.035924289
10546,2006000004,Q1MV,0.035924289
10547,2006000004,Q1MW,0.035924289
10548,2006000004,Q1SL,0.035924289
10549,2006000004,Q1SO,0.035924289
10550,2006000004,Q1SQ,0.035924289
10551,2006000004,Q1SR,0.035924289
10552,2006000004,Q1TQ,0.035924289
10553,2006000004,Q1U4,0.035924289
10554,2006000004,Q1U7,0.035924289
10555,2006000004,Q1U8,0.035924289
10556,2006000004,Q1UE,0.035924289
10557,2006000004,Q1UO,0.035924289
10558,2006000004,Q1V1,0.035924289
10559,2006000004,Q1V2,0.035924289
10560,2006000004,Q1V5,0.035924289
10561,2006000004,Q1V6,0.035924289
10562,2006000004,Q1V8,0.035924289
10563,2006000004,Q1V9,0.035924289
10564,2006000004,Q1VB,0.035924289
10565,2006000004,Q1WQ,0.035924289
10566,2006000004,Q1WR,0.035924289
10567,2006000004,Q1WZ,0.035924289
10568,2006000004,Q1X0,0.035924289
10569,2006000004,Q1X2,0.035924289
10570,2006000004,Q1X7,0.035924289
10571,2006000004,Q1X8,0.035924289
10572,2006000004,Q1XE,0.035924289
10573,2006000004,Q1XK,0.035924289
10574,2006000004,Q1YC,0.035924289
10575,2006000004,Q1YK,0.035924289
10576,2006000004,Q1YL,0.035924289
10577,2006000004,Q1YV,0.035924289
10578,2006000004,Q1Z0,0.035924289
10579,2006000004,Q1Z2,0.035924289
10580,2006000004,Q1Z8,0.035924289
10581,2006000004,Q1ZH,0.035924289
10582,2006000004,Q1ZL,0.035924289
10583,2006000004,Q202,0.035924289
10584,2006000004,Q20M,0.035924289
10585,2006000004,Q21F,0.035924289
10586,2006000004,Q21O,0.035924289
10587,2006000004,Q21S,0.035924289
10588,2006000004,Q220,0.035924289
10589,2006000004,Q228,0.035924289
10590,2006000004,Q229,0.035924289
10591,2006000004,Q22F,0.035924289
10592,2006000004,Q22R,0.035924289
10593,2006000004,Q23M,0.035924289
10594,2006000004,Q23R,0.035924289
10595,2006000004,Q23S,0.035924289
10596,2006000004,Q23W,0.035924289
10597,2006000004,Q24I,0.035924289
10598,2006000004,Q284,0.035924289
10599,2006000004,Q28D,0.035924289
10600,2006000004,Q2C2,0.035924289
10601,2006000004,Q2D0,0.035924289
10602,2006000004,Q2D2,0.035924289
10603,2006000004,Q2DG,0.035924289
10604,2006000004,Q2DJ,0.035924289
10605,2006000004,Q2FT,0.035924289
10606,2006000004,Q2GE,0.035924289
10607,2006000004,Q2GJ,0.035924289
10608,2006000004,Q2IM,0.035924289
10609,2006000004,Q2Q0,0.035924289
10610,2006000004,Q2SR,0.035924289
10611,2006000004,Q2T8,0.035924289
10612,2006000004,Q30Q,0.035924289
10613,2006000004,Q30T,0.035924289
10614,2006000004,Q31W,0.035924289
10615,2006000004,Q321,0.035924289
10616,2006000004,Q32B,0.035924289
10617,2006000004,Q32D,0.035924289
10618,2006000004,Q33F,0.035924289
10619,2006000004,Q33K,0.035924289
10620,2006000004,Q34P,0.035924289
10621,2006000004,Q36D,0.035924289
10622,2006000004,Q37U,0.035924289
10623,2006000004,Q37V,0.035924289
10624,2006000004,Q38R,0.035924289
10625,2006000004,Q38V,0.035924289
10626,2006000004,Q39A,0.035924289
10627,2006000004,Q39H,0.035924289
10628,2006000004,Q3A0,0.035924289
10629,2006000004,Q3GJ,0.035924289
10630,2006000004,Q3GN,0.035924289
10631,2006000004,Q3GO,0.035924289
10632,2006000004,Q3GP,0.035924289
10633,2006000004,Q3GQ,0.035924289
10634,2006000004,Q3GR,0.035924289
10635,2006000004,Q3GS,0.035924289
10636,2006000004,Q3H6,0.035924289
10637,2006000004,Q3H9,0.035924289
10638,2006000004,Q3HE,0.035924289
10639,2006000004,S00M,0.035924289
10640,2006000004,S00P,0.035924289
10641,2006000004,S00Q,0.035924289
10642,2006000004,S00R,0.035924289
10643,2006000004,S00U,0.035924289
10644,2006000004,S00W,0.035924289
10645,2006000004,S01I,0.035924289
10646,2006000004,S01L,0.035924289
10647,2006000004,S01T,0.035924289
10648,2006000004,S028,0.035924289
10649,2006000005,A071,0.016465744
10650,2006000005,B0AL,0.016465744
10651,2006000005,I05U,0.016465744
10652,2006000005,I05V,0.016465744
10653,2006000005,I062,0.016465744
10654,2006000005,I0QW,0.016465744
10655,2006000005,I0R0,0.016465744
10656,2006000005,I0R5,0.016465744
10657,2006000005,I0R6,0.016465744
10658,2006000005,I0RC,0.016465744
10659,2006000005,Q0IN,0.016465744
10660,2006000005,Q0IP,0.016465744
10661,2006000005,Q0JV,0.016465744
10662,2006000005,Q0KJ,0.016465744
10663,2006000005,Q0LK,0.016465744
10664,2006000005,Q0PH,0.016465744
10665,2006000005,Q0UD,0.016465744
10666,2006000005,Q0ZF,0.016465744
10667,2006000005,Q108,0.016465744
10668,2006000005,Q109,0.016465744
10669,2006000005,Q12Y,0.016465744
10670,2006000005,Q14Y,0.016465744
10671,2006000005,Q17M,0.016465744
10672,2006000005,Q1H1,0.016465744
10673,2006000005,Q1H5,0.016465744
10674,2006000005,Q1KE,0.016465744
10675,2006000005,Q1LP,0.016465744
10676,2006000005,Q1LR,0.016465744
10677,2006000005,Q1MF,0.016465744
10678,2006000005,Q1MV,0.016465744
10679,2006000005,Q1MW,0.016465744
10680,2006000005,Q1SL,0.016465744
10681,2006000005,Q1SO,0.016465744
10682,2006000005,Q1SQ,0.016465744
10683,2006000005,Q1SR,0.016465744
10684,2006000005,Q1TQ,0.016465744
10685,2006000005,Q1U4,0.016465744
10686,2006000005,Q1U7,0.016465744
10687,2006000005,Q1U8,0.016465744
10688,2006000005,Q1UE,0.016465744
10689,2006000005,Q1UO,0.016465744
10690,2006000005,Q1V1,0.016465744
10691,2006000005,Q1V2,0.016465744
10692,2006000005,Q1V5,0.016465744
10693,2006000005,Q1V6,0.016465744
10694,2006000005,Q1V8,0.016465744
10695,2006000005,Q1V9,0.016465744
10696,2006000005,Q1VB,0.016465744
10697,2006000005,Q1WQ,0.016465744
10698,2006000005,Q1WR,0.016465744
10699,2006000005,Q1WZ,0.016465744
10700,2006000005,Q1X0,0.016465744
10701,2006000005,Q1X2,0.016465744
10702,2006000005,Q1X7,0.016465744
10703,2006000005,Q1X8,0.016465744
10704,2006000005,Q1XE,0.016465744
10705,2006000005,Q1XK,0.016465744
10706,2006000005,Q1YC,0.016465744
10707,2006000005,Q1YK,0.016465744
10708,2006000005,Q1YL,0.016465744
10709,2006000005,Q1YV,0.016465744
10710,2006000005,Q1Z0,0.016465744
10711,2006000005,Q1Z2,0.016465744
10712,2006000005,Q1Z8,0.016465744
10713,2006000005,Q1ZH,0.016465744
10714,2006000005,Q1ZL,0.016465744
10715,2006000005,Q202,0.016465744
10716,2006000005,Q20M,0.016465744
10717,2006000005,Q21F,0.016465744
10718,2006000005,Q21O,0.016465744
10719,2006000005,Q21S,0.016465744
10720,2006000005,Q220,0.016465744
10721,2006000005,Q228,0.016465744
10722,2006000005,Q229,0.016465744
10723,2006000005,Q22F,0.016465744
10724,2006000005,Q22R,0.016465744
10725,2006000005,Q23M,0.016465744
10726,2006000005,Q23R,0.016465744
10727,2006000005,Q23S,0.016465744
10728,2006000005,Q23W,0.016465744
10729,2006000005,Q24I,0.016465744
10730,2006000005,Q284,0.016465744
10731,2006000005,Q28D,0.016465744
10732,2006000005,Q2C2,0.016465744
10733,2006000005,Q2D0,0.016465744
10734,2006000005,Q2D2,0.016465744
10735,2006000005,Q2DG,0.016465744
10736,2006000005,Q2DJ,0.016465744
10737,2006000005,Q2FT,0.016465744
10738,2006000005,Q2GE,0.016465744
10739,2006000005,Q2GJ,0.016465744
10740,2006000005,Q2IM,0.016465744
10741,2006000005,Q2Q0,0.016465744
10742,2006000005,Q2SR,0.016465744
10743,2006000005,Q2T8,0.016465744
10744,2006000005,Q30Q,0.016465744
10745,2006000005,Q30T,0.016465744
10746,2006000005,Q31W,0.016465744
10747,2006000005,Q321,0.016465744
10748,2006000005,Q32B,0.016465744
10749,2006000005,Q32D,0.016465744
10750,2006000005,Q33F,0.016465744
10751,2006000005,Q33K,0.016465744
10752,2006000005,Q34P,0.016465744
10753,2006000005,Q36D,0.016465744
10754,2006000005,Q37U,0.016465744
10755,2006000005,Q37V,0.016465744
10756,2006000005,Q38R,0.016465744
10757,2006000005,Q38V,0.016465744
10758,2006000005,Q39A,0.016465744
10759,2006000005,Q39H,0.016465744
10760,2006000005,Q3A0,0.016465744
10761,2006000005,Q3GJ,0.016465744
10762,2006000005,Q3GN,0.016465744
10763,2006000005,Q3GO,0.016465744
10764,2006000005,Q3GP,0.016465744
10765,2006000005,Q3GQ,0.016465744
10766,2006000005,Q3GR,0.016465744
10767,2006000005,Q3GS,0.016465744
10768,2006000005,Q3H6,0.016465744
10769,2006000005,Q3H9,0.016465744
10770,2006000005,Q3HE,0.016465744
10771,2006000005,S00M,0.016465744
10772,2006000005,S00P,0.016465744
10773,2006000005,S00Q,0.016465744
10774,2006000005,S00R,0.016465744
10775,2006000005,S00U,0.016465744
10776,2006000005,S00W,0.016465744
10777,2006000005,S01I,0.016465744
10778,2006000005,S01L,0.016465744
10779,2006000005,S01T,0.016465744
10780,2006000005,S028,0.016465744
10781,2007000001,A071,0.025208393
10782,2007000001,B0AF,0.025208393
10783,2007000001,B0AI,0.025208393
10784,2007000001,G0C0,0.025208393
10785,2007000001,I0QX,0.025208393
10786,2007000001,Q0EF,0.025208393
10787,2007000001,Q0KX,0.025208393
10788,2007000001,Q0LV,0.025208393
10789,2007000001,Q0LX,0.025208393
10790,2007000001,Q0O6,0.025208393
10791,2007000001,Q0UD,0.025208393
10792,2007000001,Q108,0.025208393
10793,2007000001,Q109,0.025208393
10794,2007000001,Q193,0.025208393
10795,2007000001,Q1BJ,0.025208393
10796,2007000001,Q1H2,0.025208393
10797,2007000001,Q1KB,0.025208393
10798,2007000001,Q1MY,0.025208393
10799,2007000001,Q1SO,0.025208393
10800,2007000001,Q1TQ,0.025208393
10801,2007000001,Q1TR,0.025208393
10802,2007000001,Q1UA,0.025208393
10803,2007000001,Q1UC,0.025208393
10804,2007000001,Q1UD,0.025208393
10805,2007000001,Q1VA,0.025208393
10806,2007000001,Q1VK,0.025208393
10807,2007000001,Q1WQ,0.025208393
10808,2007000001,Q1WY,0.025208393
10809,2007000001,Q1X5,0.025208393
10810,2007000001,Q1X9,0.025208393
10811,2007000001,Q1XF,0.025208393
10812,2007000001,Q1XG,0.025208393
10813,2007000001,Q1XR,0.025208393
10814,2007000001,Q1Y4,0.025208393
10815,2007000001,Q1YK,0.025208393
10816,2007000001,Q1YX,0.025208393
10817,2007000001,Q1YY,0.025208393
10818,2007000001,Q1YZ,0.025208393
10819,2007000001,Q1Z8,0.025208393
10820,2007000001,Q1Z9,0.025208393
10821,2007000001,Q1ZG,0.025208393
10822,2007000001,Q1ZK,0.025208393
10823,2007000001,Q202,0.025208393
10824,2007000001,Q20M,0.025208393
10825,2007000001,Q20O,0.025208393
10826,2007000001,Q20Y,0.025208393
10827,2007000001,Q213,0.025208393
10828,2007000001,Q21S,0.025208393
10829,2007000001,Q22G,0.025208393
10830,2007000001,Q23T,0.025208393
10831,2007000001,Q23U,0.025208393
10832,2007000001,Q245,0.025208393
10833,2007000001,Q246,0.025208393
10834,2007000001,Q2A6,0.025208393
10835,2007000001,Q2BT,0.025208393
10836,2007000001,Q2C3,0.025208393
10837,2007000001,Q2CY,0.025208393
10838,2007000001,Q2D1,0.025208393
10839,2007000001,Q2DG,0.025208393
10840,2007000001,Q2E5,0.025208393
10841,2007000001,Q2GE,0.025208393
10842,2007000001,Q2GL,0.025208393
10843,2007000001,Q2GQ,0.025208393
10844,2007000001,Q2IM,0.025208393
10845,2007000001,Q2MK,0.025208393
10846,2007000001,Q2Q0,0.025208393
10847,2007000001,Q2VV,0.025208393
10848,2007000001,Q2VX,0.025208393
10849,2007000001,Q2W0,0.025208393
10850,2007000001,Q2W1,0.025208393
10851,2007000001,Q2W2,0.025208393
10852,2007000001,Q2X3,0.025208393
10853,2007000001,Q2YH,0.025208393
10854,2007000001,Q2YL,0.025208393
10855,2007000001,Q30Q,0.025208393
10856,2007000001,Q31J,0.025208393
10857,2007000001,Q31V,0.025208393
10858,2007000001,Q31X,0.025208393
10859,2007000001,Q321,0.025208393
10860,2007000001,Q322,0.025208393
10861,2007000001,Q326,0.025208393
10862,2007000001,Q32N,0.025208393
10863,2007000001,Q32P,0.025208393
10864,2007000001,Q33K,0.025208393
10865,2007000001,Q33O,0.025208393
10866,2007000001,Q34Q,0.025208393
10867,2007000001,Q34R,0.025208393
10868,2007000001,Q35G,0.025208393
10869,2007000001,Q35Y,0.025208393
10870,2007000001,Q378,0.025208393
10871,2007000001,Q37E,0.025208393
10872,2007000001,Q37W,0.025208393
10873,2007000001,Q38U,0.025208393
10874,2007000001,Q38V,0.025208393
10875,2007000001,Q39H,0.025208393
10876,2007000001,Q39L,0.025208393
10877,2007000001,Q3GK,0.025208393
10878,2007000001,Q3GL,0.025208393
10879,2007000001,Q3GM,0.025208393
10880,2007000001,Q3GT,0.025208393
10881,2007000001,Q3H2,0.025208393
10882,2007000001,Q3H3,0.025208393
10883,2007000001,Q3H4,0.025208393
10884,2007000001,Q3H8,0.025208393
10885,2007000001,Q3HA,0.025208393
10886,2007000001,Q3HP,0.025208393
10887,2007000001,Q3HQ,0.025208393
10888,2007000001,Q3MS,0.025208393
10889,2007000001,Q3MT,0.025208393
10890,2007000001,Q3MU,0.025208393
10891,2007000001,Q3MV,0.025208393
10892,2007000001,Q3MX,0.025208393
10893,2007000001,Q3MY,0.025208393
10894,2007000001,Q3N1,0.025208393
10895,2007000001,Q3N2,0.025208393
10896,2007000001,S00M,0.025208393
10897,2007000001,S00P,0.025208393
10898,2007000001,S00R,0.025208393
10899,2007000001,S01I,0.025208393
10900,2007000001,S01L,0.025208393
10901,2007000001,S022,0.025208393
10902,2007000001,S02I,0.025208393
10903,2007000002,A071,0.034667774
10904,2007000002,B0AF,0.034667774
10905,2007000002,B0AI,0.034667774
10906,2007000002,G0C0,0.034667774
10907,2007000002,I0QX,0.034667774
10908,2007000002,Q0EF,0.034667774
10909,2007000002,Q0KX,0.034667774
10910,2007000002,Q0LV,0.034667774
10911,2007000002,Q0LX,0.034667774
10912,2007000002,Q0O6,0.034667774
10913,2007000002,Q0UD,0.034667774
